user_id,username,action,resource,resource_sensitivity,status,time_classification,timestamp,risk_score,severity,anomaly_reasons,is_anomaly,user_dept,user_role,privilege,hire_date,days_inactive,is_active
USR00009,aditya.burke,sql_query,PROD_DB,high,success,night,2025-07-03 03:05:00,70,HIGH,Off-hours access (night)|Sensitive resource (high)|Unapproved resource: PROD_DB,1,Finance,Architect,power-user,2024-02-27,23,True
USR00001,daniel.singh,sql_query,File_Share,low,success,night,2025-07-03 04:58:00,45,MEDIUM,Off-hours access (night)|Unapproved resource: File_Share,1,Compliance,Lead,user,2024-04-04,20,True
USR00039,stephen.bhat,sql_query,Email_Archive,medium,success,business_hours,2025-07-03 19:18:00,35,LOW,Sensitive resource (medium)|Unapproved resource: Email_Archive,0,Engineering,Engineer,user,2023-09-11,25,True
USR00028,paul.singh,api_call,Customer_Vault,high,success,unusual_hours,2025-07-04 03:37:00,73,HIGH,Off-hours access (unusual_hours)|Sensitive resource (high)|Unapproved resource: Customer_Vault,1,HR,Officer,admin,2023-11-27,28,True
USR00047,george.clark,export_data,Data_Lake,medium,success,business_hours,2025-07-05 03:24:00,75,HIGH,Sensitive resource (medium)|High-risk action: export_data|Unapproved resource: Data_Lake|Account inactive 55 days,1,Engineering,Lead,power-user,2024-04-12,55,True
USR00090,neha.o'brien,admin_operation,PROD_DB,high,success,business_hours,2025-07-07 20:34:00,40,MEDIUM,Sensitive resource (high)|High-risk action: admin_operation|Account inactive 57 days,1,Finance,Officer,admin,2024-07-03,57,True
USR00020,karan.white,admin_operation,Data_Lake,medium,success,weekend,2025-07-08 04:00:00,80,HIGH,Sensitive resource (medium)|High-risk action: admin_operation|Unapproved resource: Data_Lake|User privilege doing admin action,1,IT,Specialist,user,2023-12-14,25,True
USR00094,donald.schulz,login,Customer_Vault,high,success,business_hours,2025-07-08 04:38:00,47,MEDIUM,Sensitive resource (high)|Unapproved resource: Customer_Vault,1,Sales,Officer,user,2024-01-04,28,True
USR00069,nikhil.jang,file_access,HRIS,high,success,business_hours,2025-07-08 08:16:00,50,MEDIUM,Sensitive resource (high)|Unapproved resource: HRIS,1,HR,Analyst,user,2023-07-16,30,True
USR00008,thomas.iyer,api_call,GL_System,high,success,weekend,2025-07-09 08:43:00,73,HIGH,Sensitive resource (high)|Unapproved resource: GL_System|Account inactive 57 days,1,Sales,Administrator,user,2022-04-27,57,True
USR00002,kenneth.moore,sql_query,Email_Archive,medium,success,night,2025-07-09 23:39:00,55,MEDIUM,Off-hours access (night)|Sensitive resource (medium)|Unapproved resource: Email_Archive,1,Sales,Architect,service-account,2025-12-07,13,True
USR00083,ryan.thomas,export_data,GL_System,high,success,business_hours,2025-07-11 17:51:00,70,HIGH,Sensitive resource (high)|High-risk action: export_data|Unapproved resource: GL_System,1,Marketing,Executive,service-account,2025-02-21,17,True
USR00016,elena.dubois,login,Admin_Console,medium,success,business_hours,2025-07-13 02:18:00,52,MEDIUM,Sensitive resource (medium)|Unapproved resource: Admin_Console|Account inactive 32 days,1,IT,Specialist,user,2024-12-06,32,True
USR00007,robert.smith,api_call,Data_Lake,medium,success,business_hours,2025-07-13 17:24:00,58,MEDIUM,Sensitive resource (medium)|Unapproved resource: Data_Lake|Account inactive 44 days,1,Operations,Lead,user,2025-05-25,44,True
USR00004,diya.anderson,file_access,Customer_Vault,high,success,business_hours,2025-07-14 12:27:00,50,MEDIUM,Sensitive resource (high)|Unapproved resource: Customer_Vault,1,Marketing,Administrator,user,2022-10-18,14,True
USR00032,pooja.martin,export_data,HRIS,high,success,weekend,2025-07-17 09:03:00,70,HIGH,Sensitive resource (high)|High-risk action: export_data|Unapproved resource: HRIS,1,Support,Coordinator,user,2023-06-21,13,True
USR00024,nicholas.jackson,sql_query,Data_Lake,medium,success,business_hours,2025-07-19 06:23:00,55,MEDIUM,Sensitive resource (medium)|Unapproved resource: Data_Lake|Account inactive 31 days,1,Compliance,Lead,user,2023-11-01,31,True
USR00042,kenneth.sanchez,admin_operation,BI_Tool,low,success,night,2025-07-20 04:53:00,100,CRITICAL,Off-hours access (night)|High-risk action: admin_operation|Unapproved resource: BI_Tool|User privilege doing admin action|Account inactive 46 days,1,Support,Engineer,user,2023-12-06,46,True
USR00048,xiulan.colombo,admin_operation,Admin_Console,medium,success,business_hours,2025-07-20 17:58:00,100,CRITICAL,Sensitive resource (medium)|High-risk action: admin_operation|Unapproved resource: Admin_Console|User privilege doing admin action|Account inactive 34 days,1,Compliance,Administrator,user,2023-10-28,34,True
USR00095,priya.petit,api_call,BI_Tool,low,success,business_hours,2025-07-21 16:25:00,28,LOW,Unapproved resource: BI_Tool,0,HR,Architect,user,2023-04-28,20,True
USR00051,meera.quinn,sql_query,HRIS,high,success,business_hours,2025-07-24 13:57:00,50,MEDIUM,Sensitive resource (high)|Unapproved resource: HRIS,1,Executive,Developer,user,2025-01-26,30,True
USR00032,pooja.martin,api_call,BI_Tool,low,success,night,2025-07-24 15:43:00,48,MEDIUM,Off-hours access (night)|Unapproved resource: BI_Tool,1,Support,Coordinator,user,2023-06-21,13,True
USR00033,michael.sharma,admin_operation,Customer_Vault,high,success,business_hours,2025-07-25 02:13:00,65,HIGH,Sensitive resource (high)|High-risk action: admin_operation|Unapproved resource: Customer_Vault,1,Legal,Officer,power-user,2023-06-10,26,True
USR00019,joshua.white,sql_query,SIEM,medium,success,business_hours,2025-07-25 14:57:00,35,LOW,Sensitive resource (medium)|Unapproved resource: SIEM,0,Finance,Coordinator,user,2024-06-20,2,True
USR00048,xiulan.colombo,sql_query,File_Share,low,success,business_hours,2025-07-26 16:05:00,45,MEDIUM,Unapproved resource: File_Share|Account inactive 34 days,1,Compliance,Administrator,user,2023-10-28,34,True
USR00086,ryan.colombo,login,BI_Tool,low,success,business_hours,2025-07-27 09:55:00,42,MEDIUM,Unapproved resource: BI_Tool|Account inactive 49 days,1,Engineering,Analyst,service-account,2024-11-18,49,True
USR00000,pooja.murphy,sql_query,Data_Lake,medium,success,business_hours,2025-07-29 20:25:00,55,MEDIUM,Sensitive resource (medium)|Unapproved resource: Data_Lake|Account inactive 59 days,1,Executive,Developer,user,2024-12-21,59,True
USR00031,amitabh.taylor,admin_operation,BI_Tool,low,success,business_hours,2025-07-30 17:35:00,40,MEDIUM,High-risk action: admin_operation|Unapproved resource: BI_Tool,1,Finance,Director,power-user,2024-01-24,30,True
USR00005,george.lim,admin_operation,GL_System,high,success,business_hours,2025-07-31 15:47:00,100,CRITICAL,Sensitive resource (high)|High-risk action: admin_operation|Unapproved resource: GL_System|User privilege doing admin action|Account inactive 57 days,1,Engineering,Administrator,user,2025-05-25,57,True
USR00057,zainab.jo,export_data,PROD_DB,high,success,business_hours,2025-07-31 22:33:00,70,HIGH,Sensitive resource (high)|High-risk action: export_data|Unapproved resource: PROD_DB,1,Sales,Architect,admin,2024-06-15,14,True
USR00077,neha.taylor,api_call,HRIS,high,success,business_hours,2025-08-01 00:11:00,53,MEDIUM,Sensitive resource (high)|Unapproved resource: HRIS,1,Finance,Architect,power-user,2023-08-29,11,True
USR00002,kenneth.moore,api_call,PROD_DB,high,success,night,2025-08-01 02:20:00,53,MEDIUM,Off-hours access (night)|Sensitive resource (high),1,Sales,Architect,service-account,2025-12-07,13,True
USR00001,daniel.singh,sql_query,SIEM,medium,success,business_hours,2025-08-01 19:05:00,35,LOW,Sensitive resource (medium)|Unapproved resource: SIEM,0,Compliance,Lead,user,2024-04-04,20,True
USR00001,daniel.singh,sql_query,File_Share,low,success,weekend,2025-08-01 23:48:00,25,LOW,Unapproved resource: File_Share,0,Compliance,Lead,user,2024-04-04,20,True
USR00039,stephen.bhat,export_data,SIEM,medium,success,business_hours,2025-08-03 19:03:00,55,MEDIUM,Sensitive resource (medium)|High-risk action: export_data|Unapproved resource: SIEM,1,Engineering,Engineer,user,2023-09-11,25,True
USR00063,daniel.colombo,export_data,Admin_Console,medium,success,unusual_hours,2025-08-03 22:40:00,95,CRITICAL,Off-hours access (unusual_hours)|Sensitive resource (medium)|High-risk action: export_data|Unapproved resource: Admin_Console|Account inactive 52 days,1,Sales,Specialist,power-user,2025-03-04,52,True
USR00053,timothy.jo,admin_operation,Customer_Vault,high,success,unusual_hours,2025-08-04 10:22:00,100,CRITICAL,Off-hours access (unusual_hours)|Sensitive resource (high)|High-risk action: admin_operation|Unapproved resource: Customer_Vault|User privilege doing admin action,1,Engineering,Engineer,user,2025-09-20,11,True
USR00077,neha.taylor,login,Email_Archive,medium,success,business_hours,2025-08-04 15:13:00,32,LOW,Sensitive resource (medium)|Unapproved resource: Email_Archive,0,Finance,Architect,power-user,2023-08-29,11,True
USR00023,isha.jones,api_call,HRIS,high,success,unusual_hours,2025-08-04 17:36:00,93,CRITICAL,Off-hours access (unusual_hours)|Sensitive resource (high)|Unapproved resource: HRIS|Account inactive 55 days,1,Legal,Director,power-user,2024-03-25,55,True
USR00040,nicholas.romano,file_access,GL_System,high,success,business_hours,2025-08-06 20:55:00,70,HIGH,Sensitive resource (high)|Unapproved resource: GL_System|Account inactive 52 days,1,Security,Officer,power-user,2023-12-02,52,True
USR00000,pooja.murphy,file_access,Email_Archive,medium,success,business_hours,2025-08-07 07:07:00,55,MEDIUM,Sensitive resource (medium)|Unapproved resource: Email_Archive|Account inactive 59 days,1,Executive,Developer,user,2024-12-21,59,True
USR00048,xiulan.colombo,login,GL_System,high,success,night,2025-08-07 10:30:00,87,CRITICAL,Off-hours access (night)|Sensitive resource (high)|Unapproved resource: GL_System|Account inactive 34 days,1,Compliance,Administrator,user,2023-10-28,34,True
USR00027,pooja.sullivan,login,HRIS,high,success,unusual_hours,2025-08-07 14:29:00,87,CRITICAL,Off-hours access (unusual_hours)|Sensitive resource (high)|Unapproved resource: HRIS|Account inactive 34 days,1,Support,Lead,admin,2024-02-21,34,True
USR00070,jeffrey.chen,export_data,Email_Archive,medium,success,business_hours,2025-08-07 14:34:00,55,MEDIUM,Sensitive resource (medium)|High-risk action: export_data|Unapproved resource: Email_Archive,1,IT,Administrator,power-user,2024-02-02,19,True
USR00074,mark.he,admin_operation,Customer_Vault,high,success,night,2025-08-08 10:58:00,100,CRITICAL,Off-hours access (night)|Sensitive resource (high)|High-risk action: admin_operation|Unapproved resource: Customer_Vault|User privilege doing admin action,1,Security,Officer,user,2022-03-26,0,True
USR00093,nadia.muller,login,Customer_Vault,high,success,business_hours,2025-08-09 05:40:00,67,HIGH,Sensitive resource (high)|Unapproved resource: Customer_Vault|Account inactive 46 days,1,Sales,Director,user,2024-02-07,46,True
USR00098,jason.white,api_call,BI_Tool,low,success,business_hours,2025-08-09 06:00:00,48,MEDIUM,Unapproved resource: BI_Tool|Account inactive 52 days,1,Compliance,Lead,power-user,2023-04-03,52,True
USR00076,stephen.guo,admin_operation,BI_Tool,low,success,business_hours,2025-08-09 08:42:00,70,HIGH,High-risk action: admin_operation|Unapproved resource: BI_Tool|User privilege doing admin action,1,Finance,Lead,user,2025-10-30,8,True
USR00054,edward.smith,api_call,BI_Tool,low,success,weekend,2025-08-09 16:28:00,28,LOW,Unapproved resource: BI_Tool,0,Support,Specialist,user,2023-07-28,12,True
USR00003,sanjana.li,file_access,PROD_DB,high,success,business_hours,2025-08-09 17:51:00,50,MEDIUM,Sensitive resource (high)|Unapproved resource: PROD_DB,1,Marketing,Director,user,2023-04-21,13,True
USR00003,sanjana.li,export_data,Customer_Vault,high,success,night,2025-08-09 18:00:00,90,CRITICAL,Off-hours access (night)|Sensitive resource (high)|High-risk action: export_data|Unapproved resource: Customer_Vault,1,Marketing,Director,user,2023-04-21,13,True
USR00042,kenneth.sanchez,api_call,Customer_Vault,high,success,unusual_hours,2025-08-10 05:42:00,93,CRITICAL,Off-hours access (unusual_hours)|Sensitive resource (high)|Unapproved resource: Customer_Vault|Account inactive 46 days,1,Support,Engineer,user,2023-12-06,46,True
USR00034,harsh.jones,api_call,Email_Archive,medium,success,night,2025-08-10 08:43:00,78,HIGH,Off-hours access (night)|Sensitive resource (medium)|Unapproved resource: Email_Archive|Account inactive 43 days,1,Operations,Specialist,service-account,2024-10-23,43,True
USR00057,zainab.jo,login,Admin_Console,medium,success,business_hours,2025-08-10 13:29:00,32,LOW,Sensitive resource (medium)|Unapproved resource: Admin_Console,0,Sales,Architect,admin,2024-06-15,14,True
USR00075,timothy.huang,export_data,GL_System,high,success,night,2025-08-10 13:34:00,90,CRITICAL,Off-hours access (night)|Sensitive resource (high)|High-risk action: export_data|Unapproved resource: GL_System,1,Sales,Manager,user,2023-12-15,21,True
USR00092,charles.sullivan,login,GL_System,high,success,business_hours,2025-08-10 20:47:00,47,MEDIUM,Sensitive resource (high)|Unapproved resource: GL_System,1,IT,Executive,user,2025-12-05,28,True
USR00040,nicholas.romano,login,HRIS,high,success,weekend,2025-08-11 19:10:00,67,HIGH,Sensitive resource (high)|Unapproved resource: HRIS|Account inactive 52 days,1,Security,Officer,power-user,2023-12-02,52,True
USR00080,david.rodriguez,admin_operation,Customer_Vault,high,success,business_hours,2025-08-13 00:03:00,85,CRITICAL,Sensitive resource (high)|High-risk action: admin_operation|Unapproved resource: Customer_Vault|Account inactive 43 days,1,HR,Developer,service-account,2023-04-22,43,True
USR00048,xiulan.colombo,file_access,BI_Tool,low,success,unusual_hours,2025-08-13 15:12:00,65,HIGH,Off-hours access (unusual_hours)|Unapproved resource: BI_Tool|Account inactive 34 days,1,Compliance,Administrator,user,2023-10-28,34,True
USR00005,george.lim,export_data,Admin_Console,medium,success,business_hours,2025-08-17 10:48:00,75,HIGH,Sensitive resource (medium)|High-risk action: export_data|Unapproved resource: Admin_Console|Account inactive 57 days,1,Engineering,Administrator,user,2025-05-25,57,True
USR00024,nicholas.jackson,export_data,Data_Lake,medium,success,business_hours,2025-08-17 23:26:00,75,HIGH,Sensitive resource (medium)|High-risk action: export_data|Unapproved resource: Data_Lake|Account inactive 31 days,1,Compliance,Lead,user,2023-11-01,31,True
USR00076,stephen.guo,file_access,File_Share,low,success,business_hours,2025-08-18 04:08:00,25,LOW,Unapproved resource: File_Share,0,Finance,Lead,user,2025-10-30,8,True
USR00098,jason.white,sql_query,BI_Tool,low,success,unusual_hours,2025-08-20 09:20:00,65,HIGH,Off-hours access (unusual_hours)|Unapproved resource: BI_Tool|Account inactive 52 days,1,Compliance,Lead,power-user,2023-04-03,52,True
USR00095,priya.petit,file_access,SIEM,medium,success,business_hours,2025-08-20 11:01:00,35,LOW,Sensitive resource (medium)|Unapproved resource: SIEM,0,HR,Architect,user,2023-04-28,20,True
USR00065,timothy.xu,admin_operation,Email_Archive,medium,failure,business_hours,2025-08-21 03:02:00,95,CRITICAL,Sensitive resource (medium)|High-risk action: admin_operation|Unapproved resource: Email_Archive|User privilege doing admin action|Access attempt FAILED,1,Marketing,Architect,user,2023-02-03,6,True
USR00026,stephen.bhat,export_data,GL_System,high,success,unusual_hours,2025-08-22 05:49:00,100,CRITICAL,Off-hours access (unusual_hours)|Sensitive resource (high)|High-risk action: export_data|Unapproved resource: GL_System|Account inactive 33 days,1,Finance,Director,user,2022-12-14,33,True
USR00095,priya.petit,api_call,PROD_DB,high,failure,business_hours,2025-08-22 09:01:00,68,HIGH,Sensitive resource (high)|Unapproved resource: PROD_DB|Access attempt FAILED,1,HR,Architect,user,2023-04-28,20,True
USR00092,charles.sullivan,api_call,BI_Tool,low,success,unusual_hours,2025-08-22 20:22:00,48,MEDIUM,Off-hours access (unusual_hours)|Unapproved resource: BI_Tool,1,IT,Executive,user,2025-12-05,28,True
USR00061,sophia.hernandez,file_access,Customer_Vault,high,success,business_hours,2025-08-23 15:36:00,70,HIGH,Sensitive resource (high)|Unapproved resource: Customer_Vault|Account inactive 35 days,1,Support,Developer,user,2023-04-13,35,True
USR00092,charles.sullivan,file_access,File_Share,low,success,unusual_hours,2025-08-24 06:48:00,45,MEDIUM,Off-hours access (unusual_hours)|Unapproved resource: File_Share,1,IT,Executive,user,2025-12-05,28,True
USR00016,elena.dubois,sql_query,BI_Tool,low,success,weekend,2025-08-25 05:47:00,45,MEDIUM,Unapproved resource: BI_Tool|Account inactive 32 days,1,IT,Specialist,user,2024-12-06,32,True
USR00078,christopher.menon,file_access,SIEM,medium,success,business_hours,2025-08-25 16:44:00,35,LOW,Sensitive resource (medium)|Unapproved resource: SIEM,0,Executive,Officer,service-account,2023-01-02,22,True
